X;Y;OBJECTID;StopID;EasyGo;Street;CrossStreet;Easting;Northing;Longitude;Latitude;Municipality;Status;RMWID
527263.0622;4805789.4817;7463;13645;7005;Snyder's Rd E;Coachman's Lane;527262.912;4805789.298;-80.663303;43.404501;Wilmot;Active;BS13645
527799.0231;4805902.1163;5487;13643;7003;Snyder's Rd E;Forler St;527846.274;4805910.48;-80.656093;43.405559;Wilmot;Active;BS13643
527774.0718;4805911.0152;5532;13642;7002;Snyder's Rd E;Forler St;527793.897;4805917.619;-80.656739;43.405625;Wilmot;Active;BS13642
531922.789;4806792.5519;6085;13641;7001;Snyder's Rd E;Notre Dame Dr;531922.869;4806792.762;-80.605695;43.413341;Wilmot;Active;BS13641
531880.939;4806799.3646;7420;13640;7000;Snyder's Rd E;Notre Dame Dr;531880.664;4806799.589;-80.606216;43.413404;Wilmot;Active;BS13640
526786.2053;4805689.6453;4779;13647;7007;Snyder's Rd W;Foundry St;526785.856;4805689.779;-80.6692;43.403611;Wilmot;Active;BS13647
526609.0213;4805671.2931;5089;13646;7006;Snyder's Rd W;Mill St;526609.031;4805671.53;-80.671384;43.403453;Wilmot;Active;BS13646
553796.4407;4799870.7102;6978;11298;2250;Southwood Dr;Southwood Collegiate Institute;553796.44065899;4799870.7101982;-80.33621196;43.34976495;Cambridge;Active;BS11298
554198.8432;4799284.656;7763;14185;4105;Southwood Dr;St Andrews St;554198.8432;4799284.656;-80.33130503;43.34445924;Cambridge;Active;BS14185
541049.0498;4809685.4824;7928;14364;5048;Spadina Ave;Highland Rd E;541049.0498;4809685.4824;-80.49275699;43.43894298;Kitchener;Detour;BS14364
541075.8733;4809675.9132;7929;14365;5047;Spadina Ave;Highland Rd E;541075.8733;4809675.9132;-80.49242627;43.43885534;Kitchener;Detour;BS14365
552401.4311;4807850.4254;8404;14850;4225;Speedsville Rd;Equestrian Way;552401.4311;4807850.4254;-80.35265962;43.42171216;Cambridge;Active;BS14850
549176.7573;4806503.5454;8034;14472;102184;Sportsworld Station;Stop 102184 (GO Transit);549176.7573;4806503.5454;-80.39261453;43.40980351;Kitchener;Active;BS14472
549139.6286;4806459.786;5733;12883;1569;Sportsworld Station;Stop 1569;549139.62859486;4806459.78595621;-80.39307702;43.40941193;Kitchener;Active;BS12883
549179.6;4806545.8998;3930;13335;1572;Sportsworld Station;Stop 1572;549179.389;4806546.049;-80.392578;43.410186;Kitchener;Active;BS13335
549157.8841;4806492.2249;4841;13367;1590;Sportsworld Station;Stop 1590;549158.096;4806491.802;-80.392846;43.409699;Kitchener;Active;BS13367
549134.2988;4806552.9748;6761;13405;6017;Sportsworld Station;Stop 6017;549134.019;4806553.081;-80.393138;43.410252;Kitchener;Active;BS13405
549120.5059;4806524.7549;4770;13406;6107;Sportsworld Station;Stop 6107;549120.526;4806525.228;-80.393307;43.410002;Kitchener;Active;BS13406
555274.6567;4800631.4154;6956;11259;2211;St Andrews St;Grand Ave;555274.65667426;4800631.41535886;-80.31789697;43.35650695;Cambridge;Active;BS11259
555270.2;4800638.8;8395;14842;8011;St Andrews St;Grand Ave S (Summer Detour Stop);555270.2;4800638.8;-80.31795122;43.35657378;Cambridge;Detour;BS14842
554975.1802;4800447.6312;7878;14293;3261;St Andrews St;Churchill Dr;554975.1802;4800447.6312;-80.32161077;43.35487416;Cambridge;Active;BS14293
554402.6682;4799502.2224;7764;14186;4106;St Andrews St;Stanley St;554402.6682;4799502.2224;-80.32876886;43.34640347;Cambridge;Active;BS14186
543140.2866;4814002.9736;6361;11481;2429;Stanley Ave;Schueller St;543140.28660014;4814002.97361685;-80.46657501;43.47770002;Kitchener;Active;BS11481
542939.4343;4814364.0801;7319;11483;2431;Stanley Ave;Schweitzer St;542939.43432478;4814364.08011466;-80.46902995;43.48096296;Kitchener;Active;BS11483
543027.9535;4814179.7276;6802;11482;2430;Stanley Ave;Tagge St;543027.9534633;4814179.72763908;-80.46794998;43.47929797;Kitchener;Active;BS11482
545000.3017;4810820.0915;3973;10699;1668;Stanley Park Mall;Stop 1668;545000.301698;4810820.09148331;-80.44383995;43.44893196;Kitchener;Active;BS10699
528332.7831;4805951.2825;8128;14553;5041;Stiefelmeyer Cres;Sandhills Rd;528332.7831;4805951.2825;-80.65008205;43.40590833;Wilmot;Detour;BS14553
528309.8459;4805952.8792;8132;14548;5036;Stiefelmeyer Cres;Sandhills Rd;528309.8459;4805952.8792;-80.65036524;43.40592357;Wilmot;Detour;BS14548
541748.4128;4809976.8731;6923;11986;2928;Stirling Ave S;Courtland Ave E;541748.4128205;4809976.87311796;-80.48409301;43.441528;Kitchener;Active;BS11986
541759.335;4809960.6526;8360;14804;2915;Stirling Ave S;Courtland Ave E;541759.335;4809960.6526;-80.48395929;43.44138135;;Active;BS14804
541195.1921;4809406.7507;7619;14033;2311;Stirling Ave S;Highland Rd E;541195.1921;4809406.7507;-80.49097222;43.43642524;Kitchener;Active;BS14033
541208.4403;4809400.3896;7620;14032;2309;Stirling Ave S;Highland Rd E;541208.4403;4809400.3896;-80.490809;43.43636724;Kitchener;Active;BS14032
540744.0599;4808846.5226;7910;14347;2684;Stirling Ave S;Homer Watson Blvd;540744.0599;4808846.5226;-80.49658823;43.43140559;Kitchener;Active;BS14347
540763.0693;4808867.294;7911;14346;2691;Stirling Ave S;Homer Watson Blvd;540763.0693;4808867.294;-80.49635182;43.43159158;Kitchener;Active;BS14346
541991.1787;4810121.3137;5411;11985;2927;Stirling Ave S;Charles St E;541991.17872242;4810121.3137175;-80.48108203;43.44281498;Kitchener;Active;BS11985
541915.5058;4810061.687;7622;14038;2916;Stirling Ave S;Kaufman Park;541915.5058;4810061.687;-80.48202172;43.44228234;Kitchener;Active;BS14038
540968.694;4809284.0641;4471;12162;3103;Stirling Ave S;Lorne Ave;540968.69402971;4809284.06413723;-80.49378004;43.43533298;Kitchener;Active;BS12162
540794.8386;4809098.8718;6245;12161;3102;Stirling Ave S;Mausser Ave;540794.83864857;4809098.87183258;-80.495942;43.43367499;Kitchener;Active;BS12161
541523.6394;4809628.9739;5634;11987;2929;Stirling Ave S;Mill St;541523.63935084;4809628.97393183;-80.48689701;43.438408;Kitchener;Active;BS11987
540943.3875;4809280.4649;7476;12134;3075;Stirlling Ave S;Lorne Cres;540943.38753357;4809280.46486985;-80.49409299;43.43530196;Kitchener;Active;BS12134
540785.628;4809149.1316;4877;12135;3076;Stirlling Ave S;Mausser Ave;540785.6280405;4809149.13160235;-80.49605204;43.43412803;Kitchener;Active;BS12135
524263.9384;4801544.8176;4050;13689;7027;Stonecroft Way;Amberdale Way (Flex Stop);524264.438;4801544.868;-80.700522;43.366374;Wilmot;Active;BS13689
524138.8581;4801830.4266;4525;13690;7026;Stonecroft Way;Devonshire Dr (Flex Stop);524138.489;4801830.087;-80.702064;43.368946;Wilmot;Active;BS13690
543088.7995;4804776.5316;5429;10840;1807;Strasburg Rd;1825 Strasburg Rd;543088.79954836;4804776.53163243;-80.46794;43.39462799;Kitchener;Active;BS10840
543096.7238;4804804.346;7046;10873;1840;Strasburg Rd;1825 Strasburg Rd;543096.72380473;4804804.3459709;-80.46783996;43.39487798;Kitchener;Active;BS10873
541258.1644;4808177.6593;5186;11921;2863;Strasburg Rd;250 Strasburg Rd;541258.16439373;4808177.65934272;-80.49028701;43.42535497;Kitchener;Active;BS11921
541267.7419;4808139.0633;6604;11963;2905;Strasburg Rd;250 Strasburg Rd;541267.915;4808138.903;-80.490169;43.425005;Kitchener;Active;BS11963
541838.408;4807444.3486;6785;11998;2940;Strasburg Rd;550 Strasburg Rd;541838.40796515;4807444.348606;-80.483175;43.41872002;Kitchener;Active;BS11998
541638.4215;4807684.6697;6421;11997;2939;Strasburg Rd;Barwood Cres;541638.42150344;4807684.66968934;-80.485627;43.42089502;Kitchener;Active;BS11997
543118.7567;4805222.0809;5545;10839;1806;Strasburg Rd;Battler Rd;543118.75670068;4805222.08094216;-80.46753498;43.39863803;Kitchener;Active;BS10839
543138.3901;4805229.3095;6067;10874;1841;Strasburg Rd;Battler Rd;543138.39005595;4805229.30947081;-80.46729197;43.39870199;Kitchener;Active;BS10874
542496.1295;4806191.8036;4362;10806;1774;Strasburg Rd;Bleams Rd;542496.12948958;4806191.80355793;-80.47514798;43.40740502;Kitchener;Active;BS10806
542506.8903;4806218.2982;4673;10897;1864;Strasburg Rd;Bleams Rd;542506.89031639;4806218.29816502;-80.47501303;43.40764297;Kitchener;Active;BS10897
542133.906;4807092.7902;5321;11942;2884;Strasburg Rd;Block Line Rd;542133.90604134;4807092.79016471;-80.47955201;43.41553801;Kitchener;Active;BS11942
542088.8343;4807167.475;6206;12076;3017;Strasburg Rd;Block Line Rd;542088.83425642;4807167.47496283;-80.48010297;43.41621301;Kitchener;Active;BS12076
542295.5928;4806919.4932;7552;13966;1666;Strasburg Rd;Forest Glen Internal Rd;542295.5928;4806919.4932;-80.47756832;43.41396853;Kitchener;Active;BS13966
542253.7418;4806939.9773;7554;13965;1548;Strasburg Rd;Forest Glen Internal Rd;542253.7418;4806939.9773;-80.47808365;43.41415533;Kitchener;Active;BS13965
543179.4543;4804607.5415;5547;13839;2016;Strasburg Rd;Huron Rd;543179.4543;4804607.5415;-80.46683399;43.39310118;Kitchener;Active;BS13839
543184.5833;4804551.9174;6906;10841;1808;Strasburg Rd;Huron Rd;543184.5832757;4804551.91735202;-80.46677504;43.39260004;Kitchener;Active;BS10841
541654.1381;4807696.2073;6197;12079;3020;Strasburg Rd;Kingswood Dr;541654.13808267;4807696.20734089;-80.48543197;43.42099804;Kitchener;Active;BS12079
542637.084;4805834.7362;3925;10837;1804;Strasburg Rd;McIntyre Dr;542637.08395198;4805834.73623794;-80.47343504;43.40418196;Kitchener;Active;BS10837
542622.8104;4805876.9676;7033;10877;1844;Strasburg Rd;McIntyre Dr;542622.8103955;4805876.96764186;-80.47360801;43.40456303;Kitchener;Active;BS10877
542407.8825;4806576.9652;5368;10805;1773;Strasburg Rd;Old Country Dr;542407.88246392;4806576.96515939;-80.47620796;43.41087804;Kitchener;Active;BS10805
542419.3359;4806596.9111;5381;10898;1865;Strasburg Rd;Old Country Dr;542419.33594165;4806596.91109946;-80.47606495;43.41105699;Kitchener;Active;BS10898
541500.081;4807855.075;5399;11996;2938;Strasburg Rd;Ottawa St S;541500.08097368;4807855.07500383;-80.48732295;43.42243704;Kitchener;Active;BS11996
541466.393;4807927.9808;7553;13962;1192;Strasburg Rd;Ottawa St S;541466.393;4807927.9808;-80.48773357;43.42309536;Kitchener;Active;BS13962
541864.1845;4807439.1797;6272;12078;3019;Strasburg Rd;Selkirk Dr;541864.18447442;4807439.17965813;-80.482857;43.41867204;Kitchener;Active;BS12078
543090.2343;4805478.3388;6107;10875;1842;Strasburg Rd;Trillium Dr;543090.23432526;4805478.33878162;-80.46786698;43.40094703;Kitchener;Active;BS10875
543053.4393;4805515.5011;7303;10838;1805;Strasburg Rd;Trillium Dr;543053.4393;4805515.5011;-80.46831844;43.40128376;Kitchener;Active;BS10838
539098.8242;4807056.1788;5275;13826;1672;Sunrise Centre Station;Stop 1672;539098.824;4807056.496;-80.517043;43.415376;Kitchener;Active;BS13826
539095.8079;4807042.2088;5246;13829;1675;Sunrise Centre Station;Stop 1675;539095.649;4807042.368;-80.517084;43.415249;Kitchener;Active;BS13829
554595.933;4802177.2407;4242;11240;2192;Sunset Blvd;Bismark Dr;554595.93298441;4802177.24071058;-80.32611797;43.37047504;Cambridge;Active;BS11240
554700.3501;4801938.9592;5601;11239;2191;Sunset Blvd;Saxony Cir;554700.35011073;4801938.95921209;-80.32485303;43.36832198;Cambridge;Active;BS11239
555906.8738;4808975.307;4246;10312;1299;Tannery St E;Queen St E;555906.8738;4808975.30698385;-80.309243;43.431587;Cambridge;Active;BS10312
546027.569;4809178.0857;4406;11674;2619;Thaler Ave;147 Thaler Ave;546027.5689804;4809178.08570883;-80.43128304;43.43408497;Kitchener;Active;BS11674
546041.2818;4809185.1743;5626;10899;1866;Thaler Ave;163 Thaler Ave;546041.28181947;4809185.17426597;-80.43111302;43.43414795;Kitchener;Active;BS10899
545917.2612;4809324.7176;6738;13544;3477;Thaler Ave;Kinzie Ave;545917.334;4809324.75;-80.432633;43.435412;Kitchener;Active;BS13544
535549.1021;4809249.1253;7099;13716;99003;The Boardwalk;Destination Board 1;535549.169;4809249.3;-80.560745;43.435297;Waterloo;Active;BS13716
535366.3832;4809507.8035;5619;12971;3901;The Boardwalk;Lifestyle Way;535366.608;4809507.817;-80.562984;43.437633;Waterloo;Active;BS12971
535366.8127;4809530.5626;7146;13723;1040;The Boardwalk;Lifestyle Way;535366.553;4809531.142;-80.562983;43.437843;Waterloo;Active;BS13723
535162.8766;4809795.9558;4041;13721;1037;The Boardwalk;Medical Centre;535163.076;4809796.48;-80.565481;43.440242;Waterloo;Active;BS13721
535151.0497;4809785.487;8053;14495;1034;The Boardwalk;The Boardwalk Medical Centre;535151.0497;4809785.487;-80.56562989;43.44014348;Waterloo;Active;BS14495
535548.1614;4809270.6792;7307;12935;3881;The Boardwalk Station;Stop 3881;535548.1614;4809270.6792;-80.56075635;43.43548934;Kitchener;Active;BS12935
535573.361;4809233.9669;5036;12978;3908;The Boardwalk Station;Stop 3908;535573.89;4809233.967;-80.560441;43.435158;Kitchener;Active;BS12978
535553.1997;4809297.52;5741;13177;4000;The Boardwalk Station;Stop 4000;535553.2;4809297.679;-80.560692;43.435732;Kitchener;Active;BS13177
535581.4573;4809260.0549;4166;13178;4001;The Boardwalk Station;Stop 4001;535581.616;4809260.055;-80.560344;43.435392;Kitchener;Active;BS13178
535547.8022;4809237.1948;7477;13179;4002;The Boardwalk Station;Stop 4002;535548.278;4809237.195;-80.560757;43.435188;Kitchener;Active;BS13179
535526.3709;4809265.2936;4012;13180;4003;The Boardwalk Station;Stop 4003;535526.688;4809265.135;-80.561022;43.43544;Kitchener;Active;BS13180
546403.9741;4802636.2873;5301;13910;2049;Thomas Slee Dr;Frontier Dr;546403.9741;4802636.2873;-80.42718769;43.3751594;Kitchener;Active;BS13910
546052.1705;4802622.7092;6147;13898;3993;Thomas Slee Dr;Path to Cranbrook St;546052.1705;4802622.7092;-80.43153129;43.37505881;Kitchener;Active;BS13898
545996.7501;4802607.2357;7181;13909;2048;Thomas Slee Dr;Path to Watermill St;545996.7501;4802607.2357;-80.43221667;43.37492288;Kitchener;Active;BS13909
546586.1128;4802727.0934;4043;13894;3991;Thomas Slee Dr;Robert Ferrie Dr;546586.1128;4802727.0934;-80.42493174;43.37596574;Kitchener;Active;BS13894
546620.5913;4802728.0027;7096;13911;2050;Thomas Slee Dr;Robert Ferrie Dr;546620.5913;4802728.0027;-80.42450608;43.37597179;Kitchener;Active;BS13911
546395.4743;4802645.7441;6419;13896;3992;Thomas Slee Dr;Terrington Cres;546395.4743;4802645.7441;-80.4272918;43.37524507;Kitchener;Active;BS13896
557546.8568;4806712.9902;6068;13109;3975;Thompson Dr;Lingard Rd;557546.85681777;4806712.99018806;-80.28922006;43.41109352;Cambridge;Active;BS13109
557602.5697;4806741.386;6525;13123;3987;Thompson Dr;Lingard Rd;557602.56972476;4806741.38602526;-80.28852899;43.41134491;Cambridge;Active;BS13123
557839.0774;4806833.2521;4113;13108;3974;Thompson Dr;Pinebush Rd;557839.0774;4806833.2521;-80.2855983;43.41215385;Cambridge;Active;BS13108
557828.5169;4806889.4977;7237;13124;3988;Thompson Dr;Pinebush Rd;557828.5169;4806889.4977;-80.28572277;43.41266108;Cambridge;Active;BS13124
540641.9607;4806356.1901;6236;12064;3005;Tillsley Dr;Westmount Rd E;540641.96069533;4806356.19009752;-80.49803494;43.40898798;Kitchener;Active;BS12064
540589.7233;4806357.7698;6432;12010;2952;Tillsley Dr;Westmount Rd E;540589.72327171;4806357.76977598;-80.49867998;43.40900503;Kitchener;Active;BS12010
535654.2886;4814898.4214;4208;10193;1187;Toll Gate Blvd;Dogwood Lane;535654.2886;4814898.42135105;-80.55907696;43.48615702;Waterloo;Active;BS10193
535845.9798;4815026.3753;6624;10192;1186;Toll Gate Blvd;Glen Forrest Blvd;535845.9798;4815026.3753064;-80.55669803;43.48729996;Waterloo;Active;BS10192
535848.47;4815014.5077;6870;10152;1147;Toll Gate Blvd;Glen Forrest Blvd;535848.47;4815014.50772201;-80.55666802;43.48719298;Waterloo;Active;BS10152
535607.7573;4814781.3352;6679;10194;1188;Toll Gate Blvd;Highpoint Ave;535607.7573;4814781.3351836;-80.55966003;43.48510499;Waterloo;Active;BS10194
535622.9737;4814791.1396;8457;14912;5029;Toll Gate Blvd;Highpoint Ave;535622.9737;4814791.1396;-80.55947123;43.48519255;Waterloo;Detour;BS14912
558724.5337;4805499.617;7974;14450;4188;Townline Rd;Cambridge Gurdwara;558724.5337;4805499.617;-80.27480567;43.40007732;Cambridge;Active;BS14450
558655.332;4805711.1473;7965;14449;4187;Townline Rd;Concession 1 Puslinch;558655.332;4805711.1473;-80.27563749;43.4019873;Cambridge;Active;BS14449
544574.2966;4807841.3578;3862;11790;2734;Traynor Ave;Balfour Cres;544574.29664414;4807841.35779593;-80.44934798;43.42213697;Kitchener;Active;BS11790
544577.7269;4807849.1562;6713;11792;2736;Traynor Ave;Balfour Cres;544577.72691536;4807849.15620859;-80.44930497;43.42220698;Kitchener;Active;BS11792
544370.9954;4807747.3969;4347;11789;2733;Traynor Ave;Belwood Cres;544370.99535302;4807747.39692139;-80.451867;43.42130301;Kitchener;Active;BS11789
544353.1678;4807749.7264;5976;11793;2737;Traynor Ave;Belwood Cres;544353.16783765;4807749.72644722;-80.45208703;43.42132504;Kitchener;Active;BS11793
544930.715;4808475.4487;6768;11636;2581;Traynor Ave;Connaught St;544930.71501799;4808475.44872856;-80.44489297;43.42782503;Kitchener;Active;BS11636
544939.5628;4808483.2771;7517;11641;2586;Traynor Ave;Connaught St;544939.56280892;4808483.27713511;-80.44478302;43.42789499;Kitchener;Active;BS11641
544129.8127;4807664.1839;4320;11788;2732;Traynor Ave;Siebert Ave;544129.8126532;4807664.18385917;-80.45485301;43.420568;Kitchener;Active;BS11788
544129.9693;4807677.5111;5716;11794;2738;Traynor Ave;Siebert Ave;544129.96932424;4807677.51114644;-80.45485;43.42068799;Kitchener;Active;BS11794
542322.2741;4805250.5751;5661;10816;1783;Trillium Dr;668 Trillium Dr;542322.27410844;4805250.57514225;-80.47736797;43.39893996;Kitchener;Active;BS10816
541772.5979;4805315.7119;4367;12751;3724;Trillium Dr;825 Trillium Dr;541772.59788182;4805315.71188385;-80.4841506;43.39955728;Kitchener;Active;BS12751
541968.9204;4805236.4424;6224;10815;1782;Trillium Dr;830 Trillium Dr;541938.91656127;4805248.74551466;-80.48210195;43.39894502;Kitchener;Active;BS10815
543457.9083;4805625.1789;6051;10820;1787;Trillium Dr;Adam Ferrie Pl;543457.90827658;4805625.17889274;-80.463315;43.40224797;Kitchener;Active;BS10820
543532.0219;4805659.5319;6428;10826;1793;Trillium Dr;Adam Ferrie Pl;543532.02192512;4805659.53190028;-80.46239704;43.40255299;Kitchener;Active;BS10826
543743.1238;4805623.9092;4865;10825;1792;Trillium Dr;Beasley Dr;543743.12378494;4805623.90915119;-80.45979298;43.40221996;Kitchener;Active;BS10825
543736.9956;4805578.5564;7583;13995;2385;Trillium Dr;Beasley Dr;543736.9956;4805578.5564;-80.45987229;43.40181196;Kitchener;Active;BS13995
542610.0376;4805347.3454;6881;10817;1784;Trillium Dr;McBrine Dr;542610.03758268;4805347.34544493;-80.47380703;43.399795;Kitchener;Active;BS10817
543221.8298;4805565.801;4135;10827;1794;Trillium Dr;Shoemaker St;543221.82975439;4805565.80097894;-80.46623503;43.40172697;Kitchener;Active;BS10827
543227.0164;4805552.5137;6212;10819;1786;Trillium Dr;Shoemaker St;543227.01639045;4805552.51368353;-80.46617203;43.40160703;Kitchener;Active;BS10819
543674.3534;4805676.4485;4420;10821;1788;Trillium Dr;Steckle Pl;543674.35344351;4805676.44845697;-80.46063803;43.40269703;Kitchener;Active;BS10821
543039.3575;4805481.3382;5227;10818;1785;Trillium Dr;Strasburg Rd;543039.35746596;4805481.3381711;-80.46849501;43.40097696;Kitchener;Active;BS10818
543090.7428;4805515.0098;7582;13994;1691;Trillium Dr;Strasburg Rd;543090.7428;4805515.0098;-80.46785782;43.4012772;Kitchener;Active;BS13994
541664.9731;4805481.6081;4814;10814;1781;Trillium Dr;Washburn Dr;541664.97312207;4805481.60811615;-80.48546696;43.40105701;Kitchener;Active;BS10814
549458.5246;4806112.8296;5345;10602;1574;Tu Lane St;King St E;549458.52461264;4806112.82963284;-80.38916995;43.40626699;Kitchener;Active;BS10602
539152.2665;4811729.0565;5502;12345;3281;Union Blvd;Park St;539152.2664648;4811729.05646611;-80.51604801;43.457445;Kitchener;Active;BS12345
536027.8;4825740.7;7745;14162;8001;Union St;South Field Dr;536027.8;4825740.7;-80.5537387;43.5837627;Woolwich;Detour;BS14162
539652.7647;4812417.164;6034;13282;1083;Union St E;Devitt Ave S;539652.789;4812417.157;-80.509811;43.463614;Waterloo;Active;BS13282
539698.1937;4812459.7091;6492;13281;1005;Union St E;Dover St;539698.061;4812459.709;-80.509249;43.463995;Waterloo;Active;BS13281
540221.637;4812722.4643;7137;11546;2493;Union St E;Ellis Ave;540221.63702818;4812722.46426083;-80.50275695;43.46633296;Waterloo;Active;BS11546
540200.94;4812692.5803;4370;11521;2468;Union St E;Ellis Cres;540200.939959;4812692.58034361;-80.50301501;43.466065;Waterloo;Active;BS11521
